Id,Birthdate,CreatedDate,Location_x,City,State,CityState,How_did_you_hear_about_Elite_Meet,Your_transition_to_civilian_life_begin,Undergrad,Undergrad_School,Undergrad_major,Grad_Degree,Graduate_School,Grad_Degree_Type,Years_of_Service,Officer,Military_specialty_in_real_words,Whichcourse,When_did_you_graduate,What_was_your_first_unit_after_grad,Branch,Tribe,What_locations_do_you_WANT_to_live_in,Where_do_you_NOT_WANT_to_live,What_would_be_your_ideal_next_job,Target_Industries_Pls_pick_up_to_Three,of_informational_interviews_completed,of_job_formal_interviews_completed,of_counting_getting_a_job_through_EM,What_s_more_important_to_you,How_mobile_are_you_and_your_family,Lead_RecordType,Created,Approx_Age,Combined,Location_y,Coordinates,latitude,longitude,scaled,text
003f400001U4fb2AAB,,6/27/20 15:39,"New York,NY",New York,NY,"New York, NY",Friend,7/15/20 0:00,Complete,Marymount Manhattan College,Biomedical Sciences,In Progress,Indiana University,,13.0,False,Pararescue (PJ),Pararescue Recovery Specialist Course (PJ),12/7/12 0:00,58RQS,Air Force,PJ,Indiana,California,Contracting,Healthcare;Defense Contracting,0,1,Not a ton,Location,1,Veteran,2020-06-27,32.0,26.0,"New York, NY","New York, United States of America",40.7127281,-74.0060152,17.067513741735045,"New York, NY: 26"
003f400001U5UthAAF,,6/29/20 10:10,"Fort Carson,CO",Colorado Springs,CO,"Colorado Springs, CO",Colleague,7/1/21 0:00,Complete,Ashford University,Criminal Justice,Complete,Liberty University,,9.0,False,Coordinated airstrikes in support of U.S. and allied ground forces. Operated a variety of digital and technical communication systems.  Managed resources and personnel for Air Force squadrons in three countries and two combat theaters.,Other,3/10/11 0:00,"604 Air Support Operation Squadron,Republic of Korea. (Enlisted. Obtained degree during service.)",Air Force,CCT,"East coast,Virginia and any states south.",West Coast,Operations management,Security,0,0,6,Location,3,Veteran,2020-06-29,28.0,15.0,"Colorado Springs, CO","Colorado Springs, El Paso County, Colorado, United States of America",38.8339578,-104.8253485,11.956145941209273,"Colorado Springs, CO: 15"
003f400001U5Z0VAAV,,6/29/20 15:21,"Fort Campbell,KY",Clarksville,TN,"Clarksville, TN",,1/1/22 0:00,Complete,Penn State,Biomedical Engineering,,,,6.0,True,"Special Operations Aviation Officer,Chinook Pilot",Helo Pilot,9/20/18 0:00,2/160th SOAR (Abn),Army,Helo Pilot,Nashville for at least 2-3 years after ETS,Open to most locations after the initial 2-3 years,Project management or anything in the realm of systems engineering. Open to most things in corporate,Consulting;Defense Contracting;Tech,2,,8,Location,2,Veteran,2020-06-29,28.0,19.0,"Clarksville, TN","Clarksville, Montgomery County, Tennessee, United States of America",36.5277607,-87.35887029999998,13.989643909822352,"Clarksville, TN: 19"
003f400001U887JAAR,,7/2/20 2:08,"NAS Oceana,VA",NAS Oceana,VA,"NAS Oceana, VA",Friend,6/15/20 0:00,Complete,US Naval Academy,Information Technology,,,,12.0,True,F/A-18 pilot.  A TOPGUN graduate that just finished my Training Officer tour at Strike Fighter Squadron 83.,Winged as a fighter pilot (Flight Officer),12/12/15 0:00,VFA-106,Navy,Pilot,"Denver,Tahoe,Boise,San Francisco (anywhere where there are mountains nearby)",Anywhere where there are no mountains or water nearby,,Consulting;Aerospace and Defense;Tech,1,,6,Location,3,Veteran,2020-07-02,34.0,1.0,"NAS Oceana, VA","Naval Air Station Oceana, Hornet Drive, Colony Acres, Virginia Beach, Virginia Beach (city), Virginia, 23451, United States of America",36.81168735,-76.02798001284233,4.2716880426989565,"NAS Oceana, VA: 1"
003f400001U887iAAB,,7/2/20 2:09,"Scottsdale,AZ",Scottsdale,AZ,"Scottsdale, AZ",Friend,5/19/20 0:00,Complete,Devry University,Technical Management,Complete,National Defense University,,29.0,True,Special Forces Warrant Officer,Q Course (SF),11/6/04 0:00,2nd BN 10th SFG(A),Army,Green Beret,"Phoenix,Arizona",North Carolina,Own a business,Entrepreneurship,0,3,Not a ton,Location,Never moving again,Veteran,2020-07-02,51.0,1.0,"Scottsdale, AZ","Scottsdale, Maricopa County, Arizona, United States of America",33.4942189,-111.92601840000002,4.109734724766988,"Scottsdale, AZ: 1"
003f400001U8YUTAA3,,7/2/20 11:21,"Alexandria,VA",Alexandria,VA,"Alexandria, VA",Web search,2/28/21 0:00,Complete,Carnegie Mellon University,Materials Science and Engineering,In Progress,Darden,MBA,20.0,True,"Senior operations (Information Technology,Flight Test) manager in highly complex and classified environments.  Graduate of United States Naval Test Pilot School.",Winged as a fighter pilot (Flight Officer),12/1/07 0:00,VX-20,Navy,Pilot,"Austin,TX; Boulder,CO; Washington,DC",,COO of  a technology startup or intrapreneurial venture in a large company,Entrepreneurship;IT / Cyber Security;Tech,2,0,3,Job,I can move tomorrow,Veteran,2020-07-02,42.0,5.0,"Alexandria, VA","Alexandria, Virginia, 22314, United States of America",38.8051095,-77.0470229,7.336692424121723,"Alexandria, VA: 5"
003f400001UQMjZAAX,,7/2/20 16:12,"Southern Pines,NC",Southern Pines,NC,"Southern Pines, NC",Friend,6/1/22 0:00,Complete,US Military Academy,Political Science,In Progress,Yale School of Management,,11.0,True,"Chief of Operations for a 900+ person formation while operating in Special Operations Task Force in Syria. Primary duties included contingency planning,resource management,and risk mitigation measures.",Q Course (SF),11/17/16 0:00,"1st Battalion,3rd Special Forces Group",Army,Green Beret,"Los Angeles,CA/ San Francisco,CA/ Charlotte,NC/ Raleigh,NC/ NYC","FL,WV,AR,AL,","Private Equity Associate,Real Estate Equity",Finance,5,4,3,Job,2,Veteran,2020-07-02,33.0,5.0,"Southern Pines, NC","Southern Pines, Moore County, North Carolina, 28387, United States of America",35.1740471,-79.39225390000001,8.241057914442763,"Southern Pines, NC: 5"
003f400001UQXgDAAX,,7/2/20 20:38,"Edwards,CA",Edwards,CA,"Edwards, California",Friend,4/15/21 0:00,Complete,US Air Force Academy,Physics,Complete,USAF Test Pilot School,,11.0,True,Experimental Test Pilot - F-16 and T-7,Winged as a fighter pilot (Flight Officer),4/30/12 0:00,77th Fighter Squadron,Air Force,Pilot,"Denver,Colorado or Southern California",Southeast United States,Cryptocurrency/Tech Investor,Entrepreneurship;Finance;Tech,More than 10,3,2,Location,1,Veteran,2020-07-02,33.0,1.0,"Edwards, California","Edwards, Kern County, California, 93523, United States of America",34.9260827,-117.9350683,4.700788656098143,"Edwards, California: 1"
003f400001UQXgNAAX,,7/2/20 20:38,"Houston,TX",Houston,TX,"Houston, TX",Elite Meet member,5/15/20 0:00,Complete,Centenary College of Louisiana,Biology,Complete,"Jones Graduate School of Business,Rice University",,6.0,False,"Strategized,coordinated,and executed maritime special operations missions.",Crewman Qualification Training (SWCC),1/4/14 0:00,SBT-20,Navy,SWCC,"Houston,TX",,Product Manager,Tech,More than 10,4,3,Location,Never moving again,Veteran,2020-07-02,25.0,15.0,"Houston, TX","Houston, Harris County, Texas, United States of America",29.7589382,-95.36769740000001,12.910459651079426,"Houston, TX: 15"
003f400001URORIAA5,,7/3/20 22:04,"Nashville,TN",Nashville,TN,"Nashville, TN",Colleague - Transitioning,2/18/21 0:00,In Progress,Arizona State University,Biology,,,,7.5,False,"Special Forces Medical Sergeant on Military Free Fall SFOD-A,Military Free Fall Jumpmaster",Q Course (SF),3/30/17 0:00,5th SFG(A),Army,Green Beret,Nashville,Outside of Tennessee or Texas,Medical Device Representative,Consulting;Healthcare;Other,,,7,Location,2,Veteran,2020-07-03,26.5,7.0,"Nashville, TN","Nashville-Davidson, Davidson County, Tennessee, United States of America",36.1622296,-86.7743531,8.677726439894847,"Nashville, TN: 7"
003f400001UROViAAP,,7/3/20 22:04,"Camp Lejeune,NC",Jacksonville,NC,"Jacksonville, NC",Word of Mouth,9/16/20 0:00,Complete,American Military University,International Relations,,,,29.0,False,Director of Operations,Q Course (SF),,,Army,Green Beret,"North Carolina ,South Carolina",Virginia,Strategic Advisor,IT / Cyber Security;Government;Aerospace and Defense,5,2,5,Location,3,Veteran,2020-07-03,48.0,14.0,"Jacksonville, NC","Jacksonville, Onslow County, North Carolina, United States of America",34.7494749,-77.4208221,11.921333545765956,"Jacksonville, NC: 14"
003f400001URZxxAAH,,7/4/20 11:59,"Livermore,CA",Livermore,CA,"Livermore, California",Friend,12/15/20 0:00,Complete,Arizona State University,Exercise and Wellness,,,,4.0,False,Combat medic.,RASP (RR),6/20/13 0:00,Jan-75,Army,Ranger,San Francisco Bay Area,"Closer to California,the better",Doctor,Healthcare,0,0,Not a ton,Job,2,Veteran,2020-07-04,23.0,1.0,"Livermore, California","Livermore, Alameda County, California, 94550, United States of America",37.6820583,-121.76805309999999,4.067354417270772,"Livermore, California: 1"
003f400001URku6AAD,,7/5/20 13:24,"Colorado Springs,CO",Colorado Springs,CO,"Colorado Springs, CO",colleague,10/15/20 0:00,Complete,University of Phoenix,Business Administration,,,,30.0,True,"Director of Operations,S-3,Battalion Senior Operations Warrant Officer",Q Course (SF),6/15/00 0:00,10th Special Forces Group,Army,Green Beret,"Colorado,Alaska,Utah","East Coast,Kansas,Nebraska",Managing Effective Teams or any job where I can help move that business forward,Government,,,5,Location,2,Veteran,2020-07-05,52.0,15.0,"Colorado Springs, CO","Colorado Springs, El Paso County, Colorado, United States of America",38.8339578,-104.8253485,11.956145941209273,"Colorado Springs, CO: 15"
003f400001USOOkAAP,,7/6/20 21:11,"Manhattan Beach,CA",Manhattan Beach,CA,"Manhattan Beach, California",Elite Meet member,10/18/89 0:00,Complete,US Military Academy,Civil Engineering,Complete,Booth MBA/Kellogg MM,MBA,9.0,True,"Cobra Attack Helicopter Pilot/Squadron Commander - 101st Airborne Division; Airborne Ranger; Candy Striper (non SF qualified) 10th Special Forces Group,1st Battalion Forward - Bad Tolz,Germany (Mountain Team) - multiple jumps in Germany,the LZs are small and high tension wires everywhere!",Helo Pilot,9/16/83 0:00,"C Co. 229th Attack Helicopter BN,101st Airborne,Ft. Campbell,KY",Army,Helo Pilot,West Coast,,"CEO,COO,President,General Manager",Entrepreneurship;Healthcare;Tech,2,More than 10,Not a ton,Job,I can move tomorrow,Veteran,2020-07-06,31.0,1.0,"Manhattan Beach, California","Manhattan Beach, Los Angeles County, California, 90266, United States of America",33.8915985,-118.39512409999999,4.146060702620886,"Manhattan Beach, California: 1"
003f400001UT3FGAA1,,7/7/20 15:54,"Fort Bragg,NC",Fayetteville,NC,"Fayetteville, NC",LinkedIn,8/3/20 0:00,,,,Complete,United States Military Academy,,28.5,False,I am a Army Special Forces (Green Beret) Colonel.,Q Course (SF),8/28/98 0:00,"SFOD-A 711,1st BN,7th Special Forces Group (Airborne)",Army,Green Beret,"Houston,TX",Anywhere outside the Houston Metropolitan Area,Operations Manager,Engineering,More than 10,1,2,Job,Never moving again,Veteran,2020-07-07,47.5,24.0,"Fayetteville, NC","Fayetteville, Cumberland County, North Carolina, United States of America",35.052575899999994,-78.878292,14.411933402373936,"Fayetteville, NC: 24"
003f400001UT82nAAD,,7/7/20 20:49,"Hunter Army Airfield,GA",Hunter Army Airfield,GA,"Hunter Army Airfield, GA",SFL-TAP,2/5/20 0:00,Complete,University of Louisiana at Lafayette,General Studies,,,,,False,Infantryman,RASP (RR),,1/75 Ranger Regiment,Army,Ranger,"The South,preferably within 4-5 hours of Louisiana eventually or closer if possible.","Not adverse to anywhere really,would be open to movement if opportunity was worth it.","A physician,specialty still not decided",Healthcare,3,0,Not a ton,Job,2,Veteran,2020-07-07,,2.0,"Hunter Army Airfield, GA","Hunter Army Airfield, 525, Dennis Street, White Bluff, Chippewa Terrace, Savannah, Chatham County, Georgia, 31409, United States of America",32.009377400000005,-81.15073343830845,6.2968613080538525,"Hunter Army Airfield, GA: 2"
003f400001UhDisAAF,,7/10/20 3:27,"Fort Campbell,KY",Clarksville,TN,"Clarksville, TN",Co-worker,5/20/22 0:00,Complete,US Merchant Marine Academy,Logistics and Intermodal Transportation,In Progress,"Kenan-Flagler Business School,University of North Carolina",MBA,10.0,True,"Special Operations MH-47G Chinook Fully Mission Qualified Pilot-in-Command and Mission Commander,Special Operations Aviation Operations Officer,and Special Operations Aviation Selection and Training Company Commander",Helo Pilot,11/18/15 0:00,"Alpha Company,2/160th Special Operations Aviation Regiment",Army,Helo Pilot,"Washington DC,Durham NC","Does not matter,just want to be co-located with wife (gets out of the Army summer of 2027)",Strategy/Management Consultant,Consulting,,,8,Job,2,Veteran,2020-07-10,32.0,19.0,"Clarksville, TN","Clarksville, Montgomery County, Tennessee, United States of America",36.5277607,-87.35887029999998,13.989643909822352,"Clarksville, TN: 19"
003f400001UiioDAAR,,7/11/20 23:42,"Colorado Springs,CO",Colorado Springs,CO,"Colorado Springs, CO",Friend,8/17/20 0:00,Complete,Auburn University,Industrial and Systems Engineering,,,,6.0,True,"As a Fire Support Officer and Joint Terminal Attack Controller I planned,coordinated,and executed all fire support including close air support from fixed wing aircraft and Unmanned Arial Systems,close combat attack from rotary wing aircraft,as well as artillery,and mortars.",RASP (RR),3/11/16 0:00,"2nd Battalion,75th Ranger Regiment",Army,Ranger,"Colorado Springs,CO",Southeast,Project Manager,Consulting;Defense Contracting;Aerospace and Defense,0,0,6,Location,4,Veteran,2020-07-11,28.0,15.0,"Colorado Springs, CO","Colorado Springs, El Paso County, Colorado, United States of America",38.8339578,-104.8253485,11.956145941209273,"Colorado Springs, CO: 15"
003f400001UiioNAAR,,7/11/20 23:43,"Annapolis,MD",Annapolis,MD,"Annapolis, MD",Elite Meet member,6/30/20 0:00,Complete,US Naval Academy,Political Science,Complete,Marshall University,,24.0,True,"-CH-53E Super Stallion Pilot,Weapons and Tactics Instructor -CH-53K King Stallion Test Pilot,US Naval Test Pilot School graduate class 146 and winner of the Sydney Sherby Leadership Award.",Helo Pilot,,"HX-21,Air Test and Evaluation Squadron TWO ONE",Marine Corps,Helo Pilot,Baltimore/Washington Metro Area (Annapolis),,I feel like I have exceptional soft skills that can be applied to multiple business spaces.,Healthcare;Non-Profit;Aerospace and Defense,More than 10,2,6,Location,,Veteran,2020-07-11,46.0,4.0,"Annapolis, MD","Annapolis, Anne Arundel County, Maryland, United States of America",38.9786401,-76.492786,6.931052338086514,"Annapolis, MD: 4"
003f400001Uj8MfAAJ,,7/13/20 18:38,"Anchorage,AK",Anchorage,AK,"Anchorage, AK",Pararescue Foundation,9/1/20 0:00,Complete,American Military University,Business Administration,Complete,Sierra Nevada College,,17.0,False,Pararescue (PJ),Pararescue Recovery Specialist Course (PJ),6/10/06 0:00,38 Rescue Squadron,Air Force,PJ,"Anchorage,Alaska",,Something that engages my creativity and desire for disruptive ingenuity,Entrepreneurship;Consulting;Other,More than 10,0,5,Location,Never moving again,Veteran,2020-07-13,36.0,2.0,"Anchorage, AK","Anchorage, Alaska, United States of America",61.2163129,-149.89485200000001,4.811280172070422,"Anchorage, AK: 2"
003f400001Uj8MzAAJ,,7/13/20 18:39,"Hagatna,Guam",Hagatna,Guam,"Hagatna, Guam","Mentor,Joe Lynch",2/8/21 0:00,In Progress,Ohio State University,,,,,5.0,False,Explosive Ordnance Disposal Technician,Navy Explosive Ordnance Disposal (NEOD),1/26/17 0:00,EODMU 5,Navy,NEOD,Southern California,,"Working with Athletes; Coach,Trainer,Doctor",Consulting;Healthcare;Real Estate,1,,4,Job,3,Veteran,2020-07-13,24.0,1.0,"Hagatna, Guam","HagÃÂÃÂ¥tÃÂÃÂ±a, South Marine Corps Drive, HagÃÂÃÂ¥tÃÂÃÂ±a, HagÃÂÃÂ¥tÃÂÃÂ±a Municipality, Guam, 96932, United States of America",13.4727446,144.75201822544284,4.067354417270772,"Hagatna, Guam: 1"
003f400001Ustx4AAB,,7/15/20 21:15,"Nashville,TN",Nashville,TN,"Nashville, TN",Instagram,2/28/21 0:00,Complete,University of Arizona,Double majored in Economics and Political Science,,,,6.0,False,I am currently an 18B Special Forces Weapons Sergeant. I am a Green Beret who specializes in every kind of weapon system both foreign and American. I am the lead trainer in all partner forces operations and have extensive experience in the Middle East training partner forces and running them on missions. I also am the lead planner on all combat missions with our partner force.,Q Course (SF),12/7/17 0:00,5th Special Forces Group,Army,Green Beret,California or Arizona,East Coast,Smaller start up type company. Even the bigger tech companies interest me. Also consulting in defens,Entrepreneurship;Aerospace and Defense;Tech,,,3,Location,2,Veteran,2020-07-15,25.0,7.0,"Nashville, TN","Nashville-Davidson, Davidson County, Tennessee, United States of America",36.1622296,-86.7743531,8.677726439894847,"Nashville, TN: 7"
003f400001UstzYAAR,,7/15/20 21:15,"Fort Bragg,NC",Fayetteville,NC,"Fayetteville, NC",Word of Mouth,5/3/21 0:00,Complete,Embryo Riddle Aeronautical University,Aeronautical Engineering,Complete,National Defense University,,28.0,False,Instructor Pilot for Army Special Operations / 75th Ranger Regiment prior to flight school,RASP (RR),11/23/93 0:00,"3/75 Fort Benning,GA",Army,Ranger,"Western United States (Montana,Colorado,New Mexico)",South Eastern United States,FAA,Government;Defense Contracting;Aerospace and Defense,0,0,7,Location,I can move tomorrow,Veteran,2020-07-15,47.0,24.0,"Fayetteville, NC","Fayetteville, Cumberland County, North Carolina, United States of America",35.052575899999994,-78.878292,14.411933402373936,"Fayetteville, NC: 24"
003f400001Usu02AAB,,7/15/20 21:16,"Havertown,PA",Havertown,PA,"Havertown, PA",Brad MeGay,3/18/16 0:00,Complete,Saint Joseph's University,Business Administration,In Progress,"Kenan-Flagler Business School,University of North Carolina",MBA,4.5,False,Line team Leader/ RSTA Tech,RASP (RR),7/1/19 0:00,,Army,Ranger,"Philadelphia,NYC,DC,Baltimore,Rughly anywhere in the Mid-Atlantic region.",Anywhere else,"PE,VC or CRE",Finance;Consulting;Real Estate,More than 10,5,Not a ton,Location,1,Veteran,2020-07-15,23.5,1.0,"Havertown, PA","Havertown, Haverford Township, Delaware County, Pennsylvania, 19083, United States of America",39.98094520000001,-75.3085201,4.269417669083087,"Havertown, PA: 1"
003f400001UtUhzAAF,,7/16/20 19:04,"San Francisco,CA",San Francisco,CA,"San Francisco, California",Word of mouth,8/1/20 0:00,Complete,US Air Force Academy,Political Science,In Progress,UC Berkeley Haas,MBA - Executive,11.0,True,Special Forces Assistant Operations Director,Q Course (SF),1/15/16 0:00,3/10 SFG(A),Army,Green Beret,"Bay Area,CA",,"Operations manager,Business Operations manager ,Chief of Staff to COO/CEO",Entrepreneurship;IT / Cyber Security;Tech,0,0,5,Location,2,Veteran,2020-07-16,33.0,9.0,"San Francisco, California","San Francisco, San Francisco City and County, California, United States of America",37.779026200000004,-122.4199061,9.80231817095515,"San Francisco, California: 9"
003f400001UtUi4AAF,,7/16/20 19:04,"Shrewsbury,MA",Shrewsbury,MA,"Shrewsbury, MA",Friend,7/31/20 0:00,Complete,University of Illinois at Chicago,Criminal Justice,Complete,University of Massachusetts Amherst,,20.0,False,SEAL,BUD/S (SEAL),,SEAL Team One,Navy,SEAL,Massachusetts,"My wife is from Mass,so we're unlikely to move",Consulting,Tech,More than 10,0,4,Location,1,Veteran,2020-07-16,39.0,1.0,"Shrewsbury, MA","Shrewsbury, Worcester County, Massachusetts, 01545, United States of America",42.283828,-71.7172866,4.501752569106986,"Shrewsbury, MA: 1"
003f400001Uu9FpAAJ,,7/17/20 18:05,"Camp Lejeune,NC",Jacksonville,NC,"Jacksonville, NC",Elite Meet member,9/8/20 0:00,Complete,University of Oklahoma,Psychology,Complete,,,9.5,True,Marine Special Operations Officer (0370) Marine Infantry Officer (0302),Individual Training Course (Raider),4/15/16 0:00,3D Marine Raider Battalion,Marine Corps,Raider,"NC,UT,ID (near family)",non-coastal areas / areas away from the mountains,"research and development,acquisition and application of technology to satisfy requirements",Tech,More than 10,2,6,Job,4,Veteran,2020-07-17,31.5,14.0,"Jacksonville, NC","Jacksonville, Onslow County, North Carolina, United States of America",34.7494749,-77.4208221,11.921333545765956,"Jacksonville, NC: 14"
003f400001Uv84YAAR,,7/20/20 18:02,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",Friend,7/1/22 0:00,In Progress,Norwich University,Strategic Studies and Defense Analysis,,,,24.0,False,Navy Master Diver and Command Master Chief of an Explosive Ordnance Command,Navy Explosive Ordnance Disposal (NEOD),6/2/00 0:00,Naval Submarine Support Facility,Navy,NEOD,Virginia,,Either a government job or consulting for the defense industry,Consulting,,,Not a ton,Job,Never moving again,Veteran,2020-07-20,43.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400001V4XL1AAN,,8/17/20 14:03,"Austin,TX",Austin,TX,"Austin, TX",Co-worker,4/26/21 0:00,Complete,US Military Academy,International Relations,In Progress,Columbia Business School,MBA,14.0,True,Army Special Operations Pilot,Helo Pilot,8/1/15 0:00,"4th BN,160th SOAR",Army,Helo Pilot,"Seattle,Austin,Denver,San Diego",,Product or Project Management,Entrepreneurship;Real Estate;Tech,1,2,5,Location,I can move tomorrow,Veteran,2020-08-17,36.0,9.0,"Austin, TX","Austin, Travis County, Texas, United States of America",30.2711286,-97.7436995,9.576794391778858,"Austin, TX: 9"
003f400001VLARuAAP,,7/30/20 15:11,"New York,NY",New York,NY,"New York, NY",LinkedIn,,Complete,US Naval Academy,English,Complete,,,6.0,True,Explosive ordnance disposal officer,Navy Explosive Ordnance Disposal (NEOD),3/25/15 0:00,EODMU 6,Navy,NEOD,"Nyc,San Diego",Midwest,"Healthcare,business,doctor",Entrepreneurship;Finance;Healthcare,2,1,5,Location,3,Veteran,2020-07-30,28.0,26.0,"New York, NY","New York, United States of America",40.7127281,-74.0060152,17.067513741735045,"New York, NY: 26"
003f400001VLASOAA5,,7/30/20 15:12,"San Diego,CA",San Diego,CA,"San Diego, California",Co-worker,6/1/19 0:00,,,,,,,25.0,False,SEAL,BUD/S (SEAL),6/26/98 0:00,SEAL Team Eight,Navy,SEAL,Open,China,Knowledge Broker/Public Speaking/Educator,Entrepreneurship;Consulting;Non-Profit,0,0,5,Job,I can move tomorrow,Veteran,2020-07-30,44.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400001VLASdAAP,,7/30/20 15:13,"Denver,CO",Denver,CO,"Denver, CO",Colleague,10/25/19 0:00,,,,,,,20.0,False,Special Forces Operations Sergeant,Q Course (SF),,3rd SFG(A) ODA 3313,Army,Green Beret,Denver,My wife is locked into Denver so moving is not an option,Search and Rescue or anything in outdoor industry,Other,2,2,5,Location,Never moving again,Veteran,2020-07-30,39.0,7.0,"Denver, CO","Denver, Denver County, Colorado, United States of America",39.7392364,-104.98486229999999,8.699673384848241,"Denver, CO: 7"
003f400001VLBr6AAH,,7/30/20 18:07,"Goldsboro,NC",Goldsboro,NC,"Goldsboro, NC",Friend,,Complete,Western Carolina University,Corporate Finance,Complete,Wright State University,,24.0,True,Weapons System Officer in F-15E (12F),Winged as a fighter pilot (Flight Officer),9/1/00 0:00,90 Fighter Squadron,Air Force,Pilot,Southeast,Northeast,Something in education or business beyond the military complex,Entrepreneurship;Finance;Other,,,Not a ton,Location,3,Veteran,2020-07-30,46.0,2.0,"Goldsboro, NC","Goldsboro, Wayne County, North Carolina, United States of America",35.3848841,-77.9927651,6.264319286226399,"Goldsboro, NC: 2"
003f400001VLBtsAAH,,7/30/20 18:11,"Colorado Springs,CO",Colorado Springs,CO,"Colorado Springs, CO",Co-worker,11/16/20 0:00,Complete,US Military Academy,Systems Engineering,,,,6.5,True,Infantry Officer (Ranger Regiment),RASP (RR),9/16/16 0:00,2nd Ranger Battalion,Army,Ranger,Colorado,,Corporate Strategy/Biz Dev Associate,Tech,0,2,3,Job,3,Veteran,2020-07-30,28.5,15.0,"Colorado Springs, CO","Colorado Springs, El Paso County, Colorado, United States of America",38.8339578,-104.8253485,11.956145941209273,"Colorado Springs, CO: 15"
003f400001VLBwmAAH,,7/30/20 18:17,"Columbus,OH",Columbus,OH,"Columbus, OH",Co-worker,5/31/20 0:00,In Progress,Excelsior,Liberal Arts,,,,29.0,False,Special Forces Senior Sergeant (18Z),Q Course (SF),10/31/91 0:00,2/11th SFG(A),Army,Green Beret,South/West,North/East,"A challenging,yet rewarding position working with a team of like-minded teammates",Entrepreneurship;Defense Contracting;Security,,,,Job,5,Veteran,2020-07-30,48.0,1.0,"Columbus, OH","Columbus, Franklin County, Ohio, United States of America",39.9622601,-83.00070649999998,4.3239066358639375,"Columbus, OH: 1"
003f400001VLFNPAA5,,7/31/20 1:23,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",Co-worker,10/1/22 0:00,,Massachusetts Maritime Academy,Marine Transportation,,,,19.0,True,Explosive Ordnance Disposal Officer,Navy Explosive Ordnance Disposal (NEOD),1/6/12 0:00,EODMU 2,Navy,NEOD,"Pittsburgh,PA area",California/Southern US,Working with robotics/technology,Engineering;Defense Contracting;Security,,,3,Location,3,Veteran,2020-07-31,41.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400001VLFT2AAP,,7/31/20 1:24,"Jacksonville,FL",Jacksonville,FL,"Jacksonville, FL",Friend,6/1/23 0:00,Complete,US Naval Academy,History,Complete,Naval Postgraduate School,,18.0,True,Naval Fight Officer having flown F-14 and F/A-18,Winged as a fighter pilot (Flight Officer),4/30/04 0:00,VF-213,Navy,Pilot,,,Global Business Development,Consulting;Real Estate;Aerospace and Defense,,,4,Job,4,Veteran,2020-07-31,40.0,1.0,"Jacksonville, FL","Jacksonville, Duval County, Florida, United States of America",30.3321838,-81.655651,4.769656655779495,"Jacksonville, FL: 1"
003f400001VLFTCAA5,,7/31/20 1:25,"Killeen,TX",Killeen,TX,"Killeen, TX",Veterati,7/15/20 0:00,In Progress,University of Maryland,Business Management,,,,19.0,False,"USAF Tactical Air Control Party (TACP) - Advise and assist army ground force commanders on airpower integration,planning,and execution.  Aligned with combat maneuver units to coordinate and control precision terminal attack guidance of U.S. and coalition fixed- and rotary-wing close air support aircraft,artillery,and naval gunfire.",Advanced Skills Training (CCT),3/1/02 0:00,14th Air Support Operations Squadron,Air Force,CCT,East Coast,,A job I'd love and enjoy coming to work for in a location that is great for my family.,Consulting,1,0,5,Job,3,Veteran,2020-07-31,38.0,2.0,"Killeen, TX","Killeen, Bell County, Texas, United States of America",31.1171441,-97.727796,4.934637138532622,"Killeen, TX: 2"
003f400001VLFTlAAP,,7/31/20 1:28,"Raleigh-Durham,NC",Raleigh-Durham,NC,"Raleigh-Durham, NC",LinkedIn,,Complete,,,,,,8.0,False,Combat medic and Psychological Operations,Other,,7th MISB(A),Army,PSYOPS,"RTP,Austin and Florida",,Cybersecurity Consultant,IT / Cyber Security;Government;Tech,2,,,Job,2,Veteran,2020-07-31,27.0,11.0,"Raleigh-Durham, NC","Raleigh-Durham International Airport, Nellman Lane, Lennox at Brier Creek: Country Club Collection, Brier Creek, Raleigh, Wake County, North Carolina, 27560, United States of America",35.88036144999999,-78.78723821716514,10.010435752409784,"Raleigh-Durham, NC: 11"
003f400001VM2zwAAD,,8/1/20 11:30,"Austin,TX",Austin,TX,"Austin, TX",Weston Amaya,5/28/20 0:00,Complete,University of Texas at Austin,International Relations,,,,12.0,False,Special Forces Intelligence Sergeant (MOS 18F) Special Forces Weapons Sergeant (MOS 18B) 1/75th Ranger Regiment Squad Leader (MOS 11B) 1/75th Ranger Regiment Fire Team Leader (MOS 11B),Q Course (SF),12/1/13 0:00,"C Co,5th Bn,19th SFG (A)",Army,Green Beret,"Austin,TX",,Intelligence Focused,Government,0,3,5,Job,4,Veteran,2020-08-01,31.0,9.0,"Austin, TX","Austin, Travis County, Texas, United States of America",30.2711286,-97.7436995,9.576794391778858,"Austin, TX: 9"
